vessel-speed,twa,tws
3.8083648243742227,34.18994413407822,5.144
3.895631523881058,35.19553072625698,5.144
3.9718999382546847,36.201117318435756,5.144
4.040089498237696,37.20670391061453,5.144
4.106498216452866,38.212290502793294,5.144
4.171032809564291,39.21787709497207,5.144
4.22103689630002,40.22346368715084,5.144
4.295100549721477,41.22905027932961,5.144
4.369668502856795,42.234636871508386,5.144
4.442932222066939,43.24022346368715,5.144
4.514846565883438,44.245810055865924,5.144
4.585305910610699,45.2513966480447,5.144
4.634730046629544,46.25698324022346,5.144
4.681653523761431,47.262569832402235,5.144
4.724194967256461,48.26815642458101,5.144
4.765786432258056,49.27374301675978,5.144
4.806395043445998,50.27932960893855,5.144
4.845988529176626,51.28491620111732,5.144
4.884535631929733,52.29050279329609,5.144
4.9218765288793795,53.296089385474865,5.144
4.949115903106403,54.30167597765363,5.144
4.971187077100667,55.3072625698324,5.144
4.990590206471593,56.312849162011176,5.144
5.005838245992644,57.31843575418995,5.144
5.018034634265666,58.32402234636872,5.144
5.0293497098043805,59.32960893854749,5.144
5.039817430378689,60.33519553072626,5.144
5.049329503072488,61.34078212290503,5.144
5.057883994474665,62.3463687150838,5.144
5.06547985271054,63.35195530726257,5.144
5.072117033252572,64.35754189944134,5.144
5.077737747560698,65.36312849162012,5.144
5.082257029425035,66.36871508379889,5.144
5.085823019031194,67.37430167597766,5.144
5.08843961141053,68.37988826815644,5.144
5.0901118470972255,69.3854748603352,5.144
5.090845623451732,70.39106145251397,5.144
5.090654643369966,71.39664804469274,5.144
5.0895505613955265,72.40223463687151,5.144
5.087531434781675,73.40782122905028,5.144
5.0846069244887975,74.41340782122906,5.144
5.080787545483065,75.41899441340783,5.144
5.076084748761337,76.42458100558659,5.144
5.070674620286112,77.43016759776536,5.144
5.064464065371879,78.43575418994413,5.144
5.057408294222268,79.44134078212291,5.144
5.04952186201564,80.44692737430168,5.144
5.0408201293015,81.45251396648045,5.144
5.031260300266932,82.45810055865923,5.144
5.020807605210414,83.463687150838,5.144
5.00959152373979,84.46927374301677,5.144
4.9966146614693185,85.47486033519553,5.144
4.98127713222659,86.4804469273743,5.144
4.9652637007076565,87.48603351955308,5.144
4.948820605910027,88.49162011173185,5.144
4.931579951728983,89.49720670391062,5.144
4.91356852151236,90.5027932960894,5.144
4.894813801249854,91.50837988826817,5.144
4.875842977114645,92.51396648044692,5.144
4.856499623401263,93.5195530726257,5.144
4.8364781439118545,94.52513966480447,5.144
4.8158059442968675,95.53072625698324,5.144
4.794592343096721,96.53631284916202,5.144
4.7666436151544405,97.54189944134079,5.144
4.729419357511676,98.54748603351956,5.144
4.691814780240033,99.55307262569833,5.144
4.651929283057966,100.5586592178771,5.144
4.608745950518339,101.56424581005587,5.144
4.555130050410742,102.56983240223464,5.144
4.489827323855175,103.57541899441341,5.144
4.4246716317428865,104.58100558659218,5.144
4.359602652082811,105.58659217877096,5.144
4.294968819538263,106.59217877094973,5.144
4.228471034997018,107.5977653631285,5.144
4.1848181125302215,108.60335195530726,5.144
4.134152513989883,109.60893854748603,5.144
4.078367398065093,110.6145251396648,5.144
4.023577453064743,111.62011173184358,5.144
3.9697065714657804,112.62569832402235,5.144
3.916861528757759,113.63128491620112,5.144
3.865085511795327,114.6368715083799,5.144
3.814373254206785,115.64245810055867,5.144
3.7672847450540563,116.64804469273744,5.144
3.720995245609252,117.6536312849162,5.144
3.6724833064404807,118.65921787709497,5.144
3.625146017540299,119.66480446927375,5.144
3.579091275046358,120.67039106145252,5.144
3.534263137174641,121.67597765363129,5.144
3.4907038583321355,122.68156424581007,5.144
3.448408996850281,123.68715083798884,5.144
3.4073930793554505,124.6927374301676,5.144
3.3676741489821773,125.69832402234637,5.144
3.325317979353627,126.70391061452514,5.144
3.2630927388626634,127.70949720670392,5.144
3.2039217470217705,128.7150837988827,5.144
3.1443097745846593,129.72067039106145,5.144
3.0833168711771544,130.72625698324023,5.144
3.026754460313917,131.731843575419,5.144
2.974370303167268,132.73743016759778,5.144
2.925923890144482,133.74301675977654,5.144
2.8800148078945993,134.74860335195532,5.144
2.8565505091202423,135.75418994413408,5.144
2.8341687600413357,136.75977653631287,5.144
2.8128484878564657,137.76536312849163,5.144
2.792568185787459,138.7709497206704,5.144
2.773306101688168,139.77653631284917,5.144
2.755040342092147,140.78212290502793,5.144
2.7377490599677046,141.78770949720672,5.144
2.7214105674991296,142.79329608938548,5.144
2.7060034174748537,143.79888268156427,5.144
2.691506516855694,144.80446927374302,5.144
2.6778992042739693,145.81005586592178,5.144
2.665161318677509,146.81564245810057,5.144
2.651191800560363,147.82122905027933,5.144
2.6351772948079715,148.82681564245812,5.144
2.620194704882739,149.83240223463687,5.144
2.6062264687674874,150.83798882681566,5.144
2.593255004492793,151.84357541899442,5.144
2.5812628394183736,152.84916201117318,5.144
2.570232726887667,153.85474860335196,5.144
2.5601477473648093,154.86033519553072,5.144
2.5509913963853887,155.8659217877095,5.144
2.5427476610133226,156.87150837988827,5.144
2.535401086207585,157.87709497206706,5.144
2.5289368311120057,158.88268156424581,5.144
2.523340717867696,159.8882681564246,5.144
2.518599272745919,160.89385474860336,5.144
2.5146997608754726,161.89944134078212,5.144
2.5116302152177914,162.9050279329609,5.144
2.5093794603618074,163.91061452513966,5.144
2.505775474239408,164.91620111731845,5.144
2.499215054592448,165.9217877094972,5.144
2.492930269564769,166.927374301676,5.144
2.4871456074672085,167.93296089385476,5.144
2.481872478804015,168.93854748603354,5.144
2.4771213067076494,169.9441340782123,5.144
2.4729016482731403,170.94972067039106,5.144
2.4692222672452844,171.95530726256985,5.144
2.466091211938697,172.9608938547486,5.144
2.4635158856819164,173.9664804469274,5.144
2.4615031115045913,174.97206703910615,5.144
2.4600591918659913,175.97765363128494,5.144
2.4591899593086803,176.9832402234637,5.144
2.458900823481485,177.98882681564245,5.144
2.459196810129602,178.99441340782124,5.144
2.4600825936967157,180.0,5.144
-0.9221011113583575,0.0,6.1728
-0.20297087032091918,1.005586592178771,6.1728
0.1993662020296845,2.011173184357542,6.1728
0.29747413877297324,3.016759776536313,6.1728
0.37614214866805074,4.022346368715084,6.1728
0.44464415202778845,5.027932960893855,6.1728
0.5065152691802711,6.033519553072626,6.1728
0.5636443998179338,7.039106145251397,6.1728
0.6426997744110484,8.044692737430168,6.1728
0.768814696922055,9.050279329608939,6.1728
0.8828024270279836,10.05586592178771,6.1728
0.9766722553453173,11.061452513966481,6.1728
1.064254857549568,12.067039106145252,6.1728
1.1472428127143153,13.072625698324023,6.1728
1.226338266431801,14.078212290502794,6.1728
1.3003058061158357,15.083798882681565,6.1728
-0.913178447031097,16.089385474860336,6.1728
-0.6310437759590309,17.09497206703911,6.1728
1.8920466988267801,18.100558659217878,6.1728
2.195280129018823,19.106145251396647,6.1728
2.4479879547890455,20.11173184357542,6.1728
2.674618233110634,21.117318435754193,6.1728
2.8925907092464342,22.122905027932962,6.1728
3.069820957260516,23.12849162011173,6.1728
3.2415531451884925,24.134078212290504,6.1728
3.384948222610462,25.139664804469277,6.1728
3.4963535710082088,26.145251396648046,6.1728
3.6095544494475265,27.150837988826815,6.1728
3.7243586254135637,28.156424581005588,6.1728
3.8346213184252274,29.16201117318436,6.1728
3.9487701227879146,30.16759776536313,6.1728
4.063903838501046,31.1731843575419,6.1728
4.177674542665167,32.17877094972067,6.1728
4.292527456187248,33.184357541899445,6.1728
4.429095473078588,34.18994413407822,6.1728
4.560441499576347,35.19553072625698,6.1728
4.6479736036859425,36.201117318435756,6.1728
4.721618879172825,37.20670391061453,6.1728
4.7913735628395715,38.212290502793294,6.1728
4.860333116406732,39.21787709497207,6.1728
4.928443461146974,40.22346368715084,6.1728
4.995651103107886,41.22905027932961,6.1728
5.052537071683533,42.234636871508386,6.1728
5.10752288091219,43.24022346368715,6.1728
5.152356276501037,44.245810055865924,6.1728
5.194967154494013,45.2513966480447,6.1728
5.236793588184701,46.25698324022346,6.1728
5.277801194894023,47.262569832402235,6.1728
5.317956568569656,48.26815642458101,6.1728
5.357227078048182,49.27374301675978,6.1728
5.395563576888831,50.27932960893855,6.1728
5.429185594631802,51.28491620111732,6.1728
5.446547680069626,52.29050279329609,6.1728
5.463230083224273,53.296089385474865,6.1728
5.476412618886332,54.30167597765363,6.1728
5.4888122609560135,55.3072625698324,6.1728
5.500487861050119,56.312849162011176,6.1728
5.511523651660245,57.31843575418995,6.1728
5.521797259010133,58.32402234636872,6.1728
5.5313053322257675,59.32960893854749,6.1728
5.540044480876841,60.33519553072626,6.1728
5.548013730109267,61.34078212290503,6.1728
5.555126573010267,62.3463687150838,6.1728
5.5609328013994315,63.35195530726257,6.1728
5.565618450904476,64.35754189944134,6.1728
5.569644957909313,65.36312849162012,6.1728
5.5730138944935055,66.36871508379889,6.1728
5.575727336922423,67.37430167597766,6.1728
5.57779963136906,68.37988826815644,6.1728
5.579223678103163,69.3854748603352,6.1728
5.5800022002564,70.39106145251397,6.1728
5.580139662078634,71.39664804469274,6.1728
5.579641102827343,72.40223463687151,6.1728
5.5785872828022836,73.40782122905028,6.1728
5.576994880588055,74.41340782122906,6.1728
5.574784305693614,75.41899441340783,6.1728
5.571962748755427,76.42458100558659,6.1728
5.568537811622137,77.43016759776536,6.1728
5.564496186025329,78.43575418994413,6.1728
5.559766910085382,79.44134078212291,6.1728
5.553818637653956,80.44692737430168,6.1728
5.546966794510283,81.45251396648045,6.1728
5.539467984768425,82.45810055865923,6.1728
5.531369012405205,83.463687150838,6.1728
5.52299430978378,84.46927374301677,6.1728
5.514008821285553,85.47486033519553,6.1728
5.504426621556704,86.4804469273743,6.1728
5.494262321901815,87.48603351955308,6.1728
5.4836465796123495,88.49162011173185,6.1728
5.472920808328283,89.49720670391062,6.1728
5.461646018958826,90.5027932960894,6.1728
5.449838091920084,91.50837988826817,6.1728
5.437512725739507,92.51396648044692,6.1728
5.424850587117617,93.5195530726257,6.1728
5.399410044884387,94.52513966480447,6.1728
5.367634002429679,95.53072625698324,6.1728
5.335396443574913,96.53631284916202,6.1728
5.302853267824752,97.54189944134079,6.1728
5.270025393500246,98.54748603351956,6.1728
5.2368685390905165,99.55307262569833,6.1728
5.203430948674525,100.5586592178771,6.1728
5.169871175044227,101.56424581005587,6.1728
5.136127552583115,102.56983240223464,6.1728
5.099220138373246,103.57541899441341,6.1728
5.056361818968451,104.58100558659218,6.1728
5.01354952063094,105.58659217877096,6.1728
4.96049421171333,106.59217877094973,6.1728
4.902437779579346,107.5977653631285,6.1728
4.84505587337995,108.60335195530726,6.1728
4.788347283090749,109.60893854748603,6.1728
4.732554821381566,110.6145251396648,6.1728
4.677543875319556,111.62011173184358,6.1728
4.617371616044868,112.62569832402235,6.1728
4.543626578868308,113.63128491620112,6.1728
4.4569384457525905,114.6368715083799,6.1728
4.372793454774232,115.64245810055867,6.1728
4.291212299615473,116.64804469273744,6.1728
4.216880849370505,117.6536312849162,6.1728
4.1698446996555445,118.65921787709497,6.1728
4.109478775843124,119.66480446927375,6.1728
4.050547283387771,120.67039106145252,6.1728
3.993423674690474,121.67597765363129,6.1728
3.9381174157686383,122.68156424581007,6.1728
3.884653936179849,123.68715083798884,6.1728
3.833056061980405,124.6927374301676,6.1728
3.783325757216045,125.69832402234637,6.1728
3.739871195860055,126.70391061452514,6.1728
3.6927352733902747,127.70949720670392,6.1728
3.6423812631119965,128.7150837988827,6.1728
3.593720054109336,129.72067039106145,6.1728
3.547849522302063,130.72625698324023,6.1728
3.5046746983379404,131.731843575419,6.1728
3.4641017131655105,132.73743016759778,6.1728
3.4260382075666342,133.74301675977654,6.1728
3.401290694332938,134.74860335195532,6.1728
3.3829884021085004,135.75418994413408,6.1728
3.365382955117599,136.75977653631287,6.1728
3.348470762214754,137.76536312849163,6.1728
3.3310929204997373,138.7709497206704,6.1728
3.3091048293208236,139.77653631284917,6.1728
3.288242487721589,140.78212290502793,6.1728
3.268482515273556,141.78770949720672,6.1728
3.24980168318832,142.79329608938548,6.1728
3.2321770260797784,143.79888268156427,6.1728
3.2155859186232365,144.80446927374302,6.1728
3.200006179388644,145.81005586592178,6.1728
3.185416142126148,146.81564245810057,6.1728
3.1687914001239466,147.82122905027933,6.1728
3.150406060123219,148.82681564245812,6.1728
3.1331975200695754,149.83240223463687,6.1728
3.1171471175127605,150.83798882681566,6.1728
3.102236127501938,151.84357541899442,6.1728
3.088445906594582,152.84916201117318,6.1728
3.0757580175939556,153.85474860335196,6.1728
3.0641543432719476,154.86033519553072,6.1728
3.0536171834031767,155.8659217877095,6.1728
3.044129340759125,156.87150837988827,6.1728
3.035674196487482,157.87709497206706,6.1728
3.0282357743190462,158.88268156424581,6.1728
3.021798797186742,159.8882681564246,6.1728
3.0163487353215217,160.89385474860336,6.1728
3.011871847390849,161.89944134078212,6.1728
3.0083552134146556,162.9050279329609,6.1728
3.0057867712572595,163.91061452513966,6.1728
3.0014671580240075,164.91620111731845,6.1728
2.993971632428878,165.9217877094972,6.1728
2.9870118131927836,166.927374301676,6.1728
2.980602312449546,167.93296089385476,6.1728
2.9747566043825,168.93854748603354,6.1728
2.969487044734763,169.9441340782123,6.1728
2.964804991701685,170.94972067039106,6.1728
2.9607208797017397,171.95530726256985,6.1728
2.957244296040933,172.9608938547486,6.1728
2.9543840518976716,173.9664804469274,6.1728
2.9521482478271293,174.97206703910615,6.1728
2.950544332917564,175.97765363128494,6.1728
2.949579157956122,176.9832402234637,6.1728
2.949259021968234,177.98882681564245,6.1728
2.949589712112153,178.99441340782124,6.1728
2.9505765367544114,180.0,6.1728
-0.49227385415712827,0.0,7.201599999999999
-0.6449232162719787,1.005586592178771,7.201599999999999
-0.1697439253595084,2.011173184357542,7.201599999999999
-0.3873998790025291,3.016759776536313,7.201599999999999
-0.7323965232799124,4.022346368715084,7.201599999999999
-0.10095350753440831,5.027932960893855,7.201599999999999
-0.5423335240809151,6.033519553072626,7.201599999999999
-1.5684548182035993,7.039106145251397,7.201599999999999
1.0472381388252527,8.044692737430168,7.201599999999999
2.0549500734204593,9.050279329608939,7.201599999999999
3.0620289640465996,10.05586592178771,7.201599999999999
3.4066177187680036,11.061452513966481,7.201599999999999
3.5983382626661387,12.067039106145252,7.201599999999999
3.4597211113047965,13.072625698324023,7.201599999999999
1.440152719736406,14.078212290502794,7.201599999999999
1.5270647943162088,15.083798882681565,7.201599999999999
1.607748658531548,16.089385474860336,7.201599999999999
1.6855256086589596,17.09497206703911,7.201599999999999
2.2457522405542,18.100558659217878,7.201599999999999
2.5752968391964632,19.106145251396647,7.201599999999999
2.8579659424311115,20.11173184357542,7.201599999999999
3.1083121435946386,21.117318435754193,7.201599999999999
3.3440424682326517,22.122905027932962,7.201599999999999
3.482418776851033,23.12849162011173,7.201599999999999
3.623396714930405,24.134078212290504,7.201599999999999
3.7644731123072472,25.139664804469277,7.201599999999999
3.9046099392425218,26.145251396648046,7.201599999999999
4.04894570191158,27.150837988826815,7.201599999999999
4.18962484718558,28.156424581005588,7.201599999999999
4.345049517541481,29.16201117318436,7.201599999999999
4.516273455412598,30.16759776536313,7.201599999999999
4.663067284503859,31.1731843575419,7.201599999999999
4.782985438391671,32.17877094972067,7.201599999999999
4.903519427578332,33.184357541899445,7.201599999999999
5.021828964345887,34.18994413407822,7.201599999999999
5.103354401696406,35.19553072625698,7.201599999999999
5.170526799914014,36.201117318435756,7.201599999999999
5.234203024331206,37.20670391061453,7.201599999999999
5.297258250328352,38.212290502793294,7.201599999999999
5.3596415649696825,39.21787709497207,7.201599999999999
5.420827592597179,40.22346368715084,7.201599999999999
5.466877091597658,41.22905027932961,7.201599999999999
5.512123713536412,42.234636871508386,7.201599999999999
5.556073653410642,43.24022346368715,7.201599999999999
5.59373440035219,44.245810055865924,7.201599999999999
5.630445065032713,45.2513966480447,7.201599999999999
5.666480219497835,46.25698324022346,7.201599999999999
5.701811199649777,47.262569832402235,7.201599999999999
5.736365062435345,48.26815642458101,7.201599999999999
5.766144391260625,49.27374301675978,7.201599999999999
5.787606220372584,50.27932960893855,7.201599999999999
5.8070778397300105,51.28491620111732,7.201599999999999
5.823785400903241,52.29050279329609,7.201599999999999
5.837846899154641,53.296089385474865,7.201599999999999
5.844988604432729,54.30167597765363,7.201599999999999
5.851759097720491,55.3072625698324,7.201599999999999
5.858135117902872,56.312849162011176,7.201599999999999
5.8641146274229845,57.31843575418995,7.201599999999999
5.869696152191965,58.32402234636872,7.201599999999999
5.87483303080806,59.32960893854749,7.201599999999999
5.879517049767746,60.33519553072626,7.201599999999999
5.883799765156315,61.34078212290503,7.201599999999999
5.887680627174569,62.3463687150838,7.201599999999999
5.891160525199833,63.35195530726257,7.201599999999999
5.894241008034817,64.35754189944134,7.201599999999999
5.896927236909984,65.36312849162012,7.201599999999999
5.899214083972196,66.36871508379889,7.201599999999999
5.901102817921091,67.37430167597766,7.201599999999999
5.90259483785682,68.37988826815644,7.201599999999999
5.903701685578229,69.3854748603352,7.201599999999999
5.904511821547196,70.39106145251397,7.201599999999999
5.904931966176897,71.39664804469274,7.201599999999999
5.904964852191014,72.40223463687151,7.201599999999999
5.904613596753598,73.40782122905028,7.201599999999999
5.9038794235458765,74.41340782122906,7.201599999999999
5.902690059217171,75.41899441340783,7.201599999999999
5.901127589031541,76.42458100558659,7.201599999999999
5.899196260740839,77.43016759776536,7.201599999999999
5.896900794352053,78.43575418994413,7.201599999999999
5.8942599521604615,79.44134078212291,7.201599999999999
5.8914609787547,80.44692737430168,7.201599999999999
5.888311119894395,81.45251396648045,7.201599999999999
5.8848157868568265,82.45810055865923,7.201599999999999
5.880980542905867,83.463687150838,7.201599999999999
5.8768800065835425,84.46927374301677,7.201599999999999
5.87269339119004,85.47486033519553,7.201599999999999
5.868178766345172,86.4804469273743,7.201599999999999
5.863342517481218,87.48603351955308,7.201599999999999
5.858191037306866,88.49162011173185,7.201599999999999
5.852818468482268,89.49720670391062,7.201599999999999
5.843701882463399,90.5027932960894,7.201599999999999
5.8285401159727845,91.50837988826817,7.201599999999999
5.8041352096585115,92.51396648044692,7.201599999999999
5.779297842480268,93.5195530726257,7.201599999999999
5.754141077936543,94.52513966480447,7.201599999999999
5.728575515792806,95.53072625698324,7.201599999999999
5.702638343639638,96.53631284916202,7.201599999999999
5.676409062429978,97.54189944134079,7.201599999999999
5.649937747746844,98.54748603351956,7.201599999999999
5.623197057420837,99.55307262569833,7.201599999999999
5.596223145580406,100.5586592178771,7.201599999999999
5.569117540130394,101.56424581005587,7.201599999999999
5.539020366867236,102.56983240223464,7.201599999999999
5.505260127743837,103.57541899441341,7.201599999999999
5.469755686914225,104.58100558659218,7.201599999999999
5.434416340405079,105.58659217877096,7.201599999999999
